ID da resposta,genero,raca,deficiencia,idade,civil,filhos,religiao,politica,escolarizacao,escol_pai,profissao_pai,escol_mae,profissao_mae,gde_area,disciplina,uf,localizacao,cat_adm,org_acad,tempo_institu,capes,cons_empresas,cons_gov,cons_ag_fomento,atu_com_regu,atu_com_pesq,coord_gp,part_gp,coord_pg,coord_grad,soc_c_nacio,soc_c_inter,ABC,SBPC,publi_liv_tec,publi_liv_geral,patentes,publi_art_c,parecer_rev,part_event_c,org_event_c,divulga_c,curso_com_ext,p_teorica,p_experimental,p_laboratorio,p_empirca,p_aplicada,p_tecnologica,p_campo,p_demanda,p_outros,docencia,pos_lato_s,pos_stricto_s,extensao,projeto_pesq,administracao,orienta_grad,orienta_stricto_s,orienta_lato_s,medicina,fisioterapia,biologia,geologia,sociologia,historia,psicologia,filosofia,letras,artes,economia,administracao,direito,matematica,fisica,quimica,computacao,eng_prod,eng_mec,agronomia,zootecnia,coment_finais
504,Masculino,Branca,Não,38,Casada/o,1,Sem religião,De centro,publica,ensino médio,empresário,pós-graduação,educação,Ciências da Saúde,Psicologia,Rio Grande do Sul,No interior,Privada sem fins lucrativos,Universidade,14,4,Não,Não,Não,Sim,Sim,Não,Não,Não,Não,Sim,Não,Não,Não,Sim,Não,Não,Sim,Sim,Sim,Sim,Sim,Não,Sim,Sim,Sim,Sim,Sim,Não,Sim,Não,,5 - Muito,1 - Pouco,1 - Pouco,2,4,1 - Pouco,5 - Muito,2,0 - Não atua,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,"Creio conveniente incluir opção de resposta de universidades comunitárias, que não são públicas e nem privadas."
505,Masculino,Branca,Não,48,Casada/o,2,Católico,De centro,publica,ensino básico,artífice-técnico,ensino básico,N/A,Ciências Sociais aplicadas,Administração,Santa Catarina,Na capital,Pública Federal,Universidade,13,5,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Não,Sim,Não,Não,Não,,5 - Muito,3,5 - Muito,5 - Muito,5 - Muito,1 - Pouco,5 - Muito,3,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,
506,Masculino,Parda,Não,51,Casada/o,1,Sem religião,De centro,publica,ensino básico,artífice-técnico,ensino médio,educação,Ciências Exatas,Física,Minas Gerais,Na capital,Pública Federal,Universidade,18,7,Não,Não,Sim,Não,Não,Sim,Sim,Não,Não,Sim,Não,Não,Não,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim,Sim,Não,Sim,,3,0 - Não atua,1 - Pouco,1 - Pouco,5 - Muito,4,4,4,0 - Não atua,3,Não é ciência,Não é ciência,Não é ciência,Não é ciência,Não é ciência,Não é ciência,Não é ciência,Não é ciência,Não é ciência,1 - Pouco,Não é ciência,Não é ciência,5 - Muito,5 - Muito,5 - Muito,4,Não é ciência,1 - Pouco,1 - Pouco,1 - Pouco,
507,Masculino,Branca,Não,65,Casada/o,2,Sem religião,De esquerda,publica,ensino superior,serviços profissionais,ensino médio,serviços técnicos,Ciências Humanas,Ciência política,Minas Gerais,Na capital,Pública Federal,Universidade,27,7,Não,Não,Não,Não,Sim,Não,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não,Sim,Sim,Sim,Não,Sim,Não,Não,Não,Não,Sim,Não,Não,Sim,Não,,2,0 - Não atua,4,0 - Não atua,3,0 - Não atua,1 - Pouco,3,0 - Não atua,5 - Muito,3,5 - Muito,5 - Muito,4,4,4,3,2,Não é ciência,5 - Muito,3,3,5 - Muito,5 - Muito,5 - Muito,4,3,3,4,4,
509,Feminino,Branca,Não,55,Divorciada/o,2,Católico,De esquerda,particular,ensino médio,serviços administrativos,ensino superior,educação,Ciências Sociais aplicadas,Interdisciplinar,Paraná,No interior,Pública Estadual,Universidade,7,4,Não,Não,Não,Não,Sim,Não,Sim,Não,Sim,Não,Não,Não,Não,Sim,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Não,Sim,Não,Não,Não,,5 - Muito,0 - Não atua,2,5 - Muito,5 - Muito,5 - Muito,4,4,0 - Não atua,4,4,4,4,4,5 - Muito,4,5 - Muito,4,4,4,4,4,5 - Muito,4,4,4,4,4,4,4,
510,Masculino,Branca,Não,71,Divorciada/o,3+,Ateísmo,De esquerda,publica,ensino superior,serviços profissionais,ensino superior,educação,Ciências Sociais aplicadas,Geografia,Rio de Janeiro,Na capital,Pública Federal,Universidade,35,7,Não,Sim,Sim,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Sim,Não,Não,Não,Sim,Sim,Sim,Não,Não,Sim,Não,Não,Não,Não,Sim,Não,Não,Não,,0 - Não atua,0 - Não atua,2,0 - Não atua,5 - Muito,0 - Não atua,0 - Não atua,0 - Não atua,2,5 - Muito,3,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,3,5 - Muito,3,3,5 - Muito,5 - Muito,5 - Muito,4,4,4,5 - Muito,5 - Muito,
511,Masculino,Branca,Não,44,Casada/o,1,Católico,De esquerda,particular,ensino superior,serviços profissionais,ensino básico,dona de casa,Ciências da Saúde,Biologia,Rio Grande do Sul,Na capital,Pública Federal,Universidade,12,7,Sim,Não,Sim,Não,Sim,Sim,Não,Sim,Não,Sim,Não,Não,Não,Sim,Não,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Sim,Sim,Não,Sim,Não,Não,Não,,3,2,4,4,5 - Muito,2,3,5 - Muito,3,5 - Muito,5 - Muito,5 - Muito,5 - Muito,4,3,5 - Muito,3,3,3,4,3,3,5 - Muito,5 - Muito,5 - Muito,4,5 - Muito,5 - Muito,5 - Muito,5 - Muito,
513,Feminino,Branca,Sim,63,Divorciada/o,0,Sem religião,De esquerda,particular,ensino médio,artífice-técnico,ensino básico,dona de casa,Ciências Exatas,Computação,Rio Grande do Sul,Na capital,Pública Federal,Universidade,44,7,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Não,Não,Sim,Não,Não,Sim,Não,Não,Sim,Sim,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Não,Não,,2,2,2,0 - Não atua,2,0 - Não atua,0 - Não atua,2,2,4,2,4,4,4,4,4,4,4,1 - Pouco,4,4,4,5 - Muito,5 - Muito,4,3,1 - Pouco,1 - Pouco,3,4,
515,Feminino,Branca,Não,45,Casada/o,1,Agnosticismo,De esquerda,particular,ensino superior,serviços profissionais,pós-graduação,educação,Engenharias,Engenharia civil,Paraná,No interior,Pública Estadual,Universidade,3,3,Não,Não,Não,Não,Sim,Não,Sim,Não,Não,Não,Não,Não,Não,Sim,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Não,Não,Não,Não,Não,Não,,4,2,4,3,3,1 - Pouco,4,4,2,5 - Muito,5 - Muito,5 - Muito,5 - Muito,3,5 - Muito,5 - Muito,3,5 - Muito,3,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,
516,Masculino,Branca,Não,38,Casada/o,0,Ateísmo,De esquerda,publica,ensino superior,serviços profissionais,ensino superior,educação,Ciências Exatas,Computação,Rio Grande do Sul,Na capital,Pública Federal,Universidade,3,7,Não,Não,Não,Não,Sim,Não,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Não,Não,Sim,Sim,Não,Não,,5 - Muito,0 - Não atua,5 - Muito,5 - Muito,5 - Muito,4,4,5 - Muito,0 - Não atua,4,4,5 - Muito,4,4,4,4,5 - Muito,4,4,4,4,3,5 - Muito,5 - Muito,5 - Muito,5 - Muito,4,4,3,3,
517,Masculino,Branca,Não,62,Casada/o,3+,Sem religião,De esquerda,particular,ensino superior,serviços profissionais,ensino médio,dona de casa,Ciências Humanas,História,Rio de Janeiro,Na capital,Pública Federal,Universidade,26,6,Não,Não,Sim,Não,Não,Não,Sim,Sim,Não,Não,Não,Não,Não,Sim,Não,Não,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim,Não,Não,Não,Não,,3,0 - Não atua,3,1 - Pouco,3,0 - Não atua,1 - Pouco,4,0 - Não atua,5 - Muito,3,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,3,3,4,4,5 - Muito,5 - Muito,5 - Muito,3,3,5 - Muito,5 - Muito,5 - Muito,
519,Masculino,Branca,Não,51,Casada/o,0,Sem religião,De esquerda,particular,ensino básico,artífice-técnico,ensino básico,serviços comerciais,Ciências Exatas,Física,Rio Grande do Sul,No interior,Privada sem fins lucrativos,Universidade,20,5,Não,Não,Sim,Não,Sim,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Não,Não,Não,Não,Não,,2,0 - Não atua,2,0 - Não atua,3,2,2,3,0 - Não atua,2,1 - Pouco,4,4,2,2,1 - Pouco,1 - Pouco,1 - Pouco,Não é ciência,1 - Pouco,1 - Pouco,1 - Pouco,5 - Muito,5 - Muito,5 - Muito,5 - Muito,2,4,4,4,
520,Feminino,Branca,Não,56,Casada/o,0,Católico,De centro,publica,ensino superior,serviços administrativos,ensino médio,dona de casa,Ciências da Saúde,Bioquímica,Rio Grande do Sul,No interior,Pública Federal,Universidade,28,6,Não,Não,Não,Não,Sim,Sim,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim,Não,Não,Não,Não,Não,,5 - Muito,5 - Muito,0 - Não atua,0 - Não atua,5 - Muito,3,4,4,0 - Não atua,5 - Muito,4,4,3,3,4,3,4,2,2,2,3,2,4,4,4,4,3,2,3,3,
521,Masculino,Parda,Não,70,Solteira/o,0,Sem religião,De esquerda,publica,ensino básico,artífice-técnico,ensino médio,educação,Ciências Humanas,Antropologia,Minas Gerais,No interior,Pública Estadual,Universidade,23,4,Não,Não,Não,Não,Sim,Não,Sim,Não,Não,Não,Não,Não,Não,Sim,Não,Não,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Não,Não,Não,Não,Sim,Sim,,3,0 - Não atua,5 - Muito,4,4,0 - Não atua,0 - Não atua,5 - Muito,0 - Não atua,3,2,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,Não é ciência,5 - Muito,3,3,3,3,5 - Muito,5 - Muito,5 - Muito,3,3,3,4,4,
523,Feminino,Parda,Não,61,Casada/o,1,Sem religião,De esquerda,publica,ensino básico,serviços técnicos,ensino básico,funcionária pública,Ciências Humanas,Educação,Rio Grande do Sul,Na capital,Pública Federal,Universidade,14,6,Não,Sim,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Sim,Sim,Sim,Sim,Não,Sim,Sim,Não,Não,Sim,Não,Não,Sim,Não,,5 - Muito,4,4,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,4,4,4,4,4,4,4,1 - Pouco,1 - Pouco,1 - Pouco,1 - Pouco,1 - Pouco,1 - Pouco,1 - Pouco,4,4,4,1 - Pouco,1 - Pouco,2,2,
524,Masculino,Branca,Não,55,União estável,2,Católico,De esquerda,particular,ensino básico,setor agrícola,ensino básico,setor agrícola,Ciências Sociais aplicadas,Comunicação social,Rio Grande do Sul,Na capital,Pública Federal,Universidade,15,5,Não,Não,Sim,Sim,Não,Sim,Não,Sim,Não,Sim,Não,Não,Não,Sim,Não,Não,Sim,Sim,Sim,Sim,Não,Sim,Sim,Não,Não,Sim,Sim,Não,Sim,Não,,3,1 - Pouco,4,4,5 - Muito,3,3,5 - Muito,0 - Não atua,4,3,4,4,4,4,4,4,3,3,3,3,2,5 - Muito,5 - Muito,4,3,3,4,4,4,
526,Feminino,Branca,Não,41,Divorciada/o,2,Sem religião,De esquerda,publica,ensino básico,serviços técnicos,ensino básico,artífice-técnica,Ciências da Natureza,Biologia,Rio Grande do Sul,Na capital,Pública Federal,Universidade,4,5,Não,Não,Não,Não,Não,Sim,Sim,Sim,Não,Sim,Não,Não,Não,Não,Não,Não,Sim,Sim,Sim,Sim,Não,Não,Não,Não,Sim,Não,Não,Não,Sim,Não,,4,0 - Não atua,4,1 - Pouco,5 - Muito,4,4,4,0 - Não atua,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,Não é ciência,Não é ciência,Não é ciência,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,
527,Feminino,Branca,Não,62,Casada/o,1,Sem religião,De esquerda,publica,ensino médio,serviços administrativos,ensino médio,educação,Ciências Humanas,Educação,Rio Grande do Sul,Na capital,Pública Federal,Universidade,30,6,Não,Sim,Sim,Não,Sim,Não,Sim,Não,Sim,Não,Não,Não,Não,Não,Não,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Não,Sim,Não,Não,Não,Não,,0 - Não atua,5 - Muito,0 - Não atua,1 - Pouco,5 - Muito,0 - Não atua,0 - Não atua,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,1 - Pouco,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,
529,Feminino,Branca,Não,46,Casada/o,1,Sem religião,De esquerda,particular,pós-graduação,serviços profissionais,ensino médio,dona de casa,Ciências da Natureza,Ecologia,Rio de Janeiro,Na capital,Pública Federal,Universidade,11,6,Sim,Sim,Não,Não,Não,Não,Sim,Não,Não,Sim,Sim,Não,Não,Sim,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Sim,Sim,Não,Sim,Sim,,3,0 - Não atua,3,2,5 - Muito,3,4,5 - Muito,0 - Não atua,1 - Pouco,1 - Pouco,5 - Muito,5 - Muito,5 - Muito,5 - Muito,1 - Pouco,Não é ciência,Não é ciência,Não é ciência,4,3,Não é ciência,Não é ciência,5 - Muito,5 - Muito,3,4,4,5 - Muito,5 - Muito,
530,Masculino,Branca,Não,41,Solteira/o,0,Agnosticismo,De esquerda,publica,ensino médio,serviços comerciais,ensino básico,dona de casa,Ciências da Natureza,Biologia,Rio Grande do Sul,No interior,Pública Federal,Universidade,8,5,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Sim,Não,Não,Sim,Sim,Sim,Não,Sim,Não,Sim,Não,Não,Sim,Não,Não,Não,Não,,4,0 - Não atua,4,1 - Pouco,3,3,4,4,0 - Não atua,3,2,5 - Muito,5 - Muito,4,4,3,2,Não é ciência,Não é ciência,3,Não é ciência,Não é ciência,Não é ciência,5 - Muito,5 - Muito,3,1 - Pouco,3,4,3,
531,Masculino,Branca,Não,60,Divorciada/o,2,Católico,De centro,publica,ensino médio,serviços administrativos,ensino médio,serviços administrativos,Engenharias,Engenharia mecânica,Paraná,Na capital,Pública Federal,Universidade,26,5,Sim,Sim,Sim,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Não,Sim,Não,Não,Sim,Sim,Sim,Não,Não,Não,Não,Sim,Não,Não,Sim,Não,Não,Não,,5 - Muito,3,5 - Muito,3,5 - Muito,2,4,5 - Muito,3,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,
532,Masculino,Prefiro não responder,Não,63,Casada/o,1,Sem religião,De esquerda,particular,ensino superior,serviços profissionais,ensino médio,artífice-técnica,Ciências Exatas,Engenharia de produção,Rio de Janeiro,Na capital,Pública Federal,Universidade,30,6,Sim,Não,Não,Não,Não,Não,Não,Sim,Não,Não,Sim,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Sim,Sim,Não,Não,,5 - Muito,4,3,3,3,0 - Não atua,1 - Pouco,4,1 - Pouco,5 - Muito,4,5 - Muito,5 - Muito,5 - Muito,5 - Muito,4,5 - Muito,4,5 - Muito,4,4,4,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,4,4,5 - Muito,"A opção de definição política é totalmente ultrapassada, dos séculos XIX e XX. O mundo não se resume a quem é de direita ou esquerda. O muro de Berlim já acabou. O mundo é multipolarizado.... Não existem só dois lados, mas muitos..."
533,Masculino,Branca,Não,40,Casada/o,2,Ateísmo,De esquerda,publica,pós-graduação,serviços profissionais,pós-graduação,serviços profissionais,Ciências da Natureza,Física,Rio de Janeiro,Na capital,Pública Federal,Universidade,7,4,Não,Sim,Sim,Não,Sim,Sim,Sim,Sim,Não,Sim,Sim,Não,Sim,Não,Não,Não,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Sim,Não,Sim,Não,Não,,5 - Muito,0 - Não atua,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,0 - Não atua,3,4,5 - Muito,5 - Muito,5 - Muito,5 - Muito,4,5 - Muito,4,3,4,2,2,5 - Muito,5 - Muito,5 - Muito,4,3,3,4,5 - Muito,
534,Feminino,Branca,Não,64,Solteira/o,1,Sem religião,De esquerda,particular,ensino superior,serviços profissionais,ensino médio,educação,Ciências Humanas,Educação,Rio Grande do Sul,Na capital,Pública Federal,Universidade,11,6,Não,Não,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Não,Não,Não,Não,Sim,Sim,Sim,Sim,Não,Sim,Não,Não,Não,Não,Não,Não,Sim,Não,,2,0 - Não atua,5 - Muito,2,5 - Muito,3,2,5 - Muito,0 - Não atua,5 - Muito,3,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,3,4,5 - Muito,5 - Muito,5 - Muito,4,5 - Muito,5 - Muito,5 - Muito,5 - Muito,
535,Masculino,Branca,Não,61,Casada/o,1,Sem religião,De esquerda,particular,pós-graduação,serviços comerciais,ensino básico,dona de casa,Ciências Exatas,Física,Rio Grande do Sul,Na capital,Pública Federal,Universidade,26,7,Não,Não,Sim,Não,Sim,Não,Sim,Não,Não,Sim,Sim,Não,Não,Não,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Não,Não,Não,Não,,4,4,4,1 - Pouco,5 - Muito,2,1 - Pouco,4,4,4,2,5 - Muito,5 - Muito,1 - Pouco,1 - Pouco,1 - Pouco,Não é ciência,Não é ciência,Não é ciência,2,Não é ciência,Não é ciência,5 - Muito,5 - Muito,5 - Muito,4,3,2,3,3,
536,Feminino,Parda,Não,60,Solteira/o,0,Espiritismo,De esquerda,publica,ensino básico,setor agrícola,ensino básico,dona de casa,Engenharias,Engenharia civil,Paraná,No interior,Pública Estadual,Universidade,22,3,Não,Não,Não,Não,Não,Sim,Não,Sim,Não,Não,Não,Não,Não,Sim,Não,Não,Sim,Sim,Sim,Não,Não,Sim,Não,Sim,Não,Não,Não,Sim,Não,Não,,4,0 - Não atua,4,2,4,3,4,4,0 - Não atua,4,3,5 - Muito,4,5 - Muito,4,4,5 - Muito,4,3,4,4,2,4,5 - Muito,5 - Muito,3,3,4,4,3,A última pergunta achei difícil de interpretar.
538,Masculino,Prefiro não responder,Não,51,Casada/o,1,Afro-brasileira,De esquerda,publica,ensino médio,militar,ensino básico,dona de casa,Ciências Humanas,História,Rio de Janeiro,Na capital,Pública Federal,Universidade,17,5,Não,Não,Sim,Não,Não,Sim,Sim,Não,Não,Não,Não,Não,Não,Sim,Não,Não,Sim,Sim,Sim,Sim,Não,Sim,Sim,Não,Não,Sim,Não,Não,Não,Não,,5 - Muito,0 - Não atua,5 - Muito,3,5 - Muito,0 - Não atua,4,5 - Muito,0 - Não atua,5 - Muito,3,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,4,3,Não é ciência,5 - Muito,5 - Muito,3,5 - Muito,5 - Muito,5 - Muito,3,3,3,5 - Muito,5 - Muito,
539,Masculino,Branca,Não,71,Casada/o,1,Sem religião,De esquerda,publica,ensino superior,funcionário público,ensino médio,educação,Ciências da Saúde,Ciências médicas,Rio de Janeiro,Na capital,Pública Federal,Universidade,32,5,Não,Não,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Sim,Sim,Não,Sim,Não,Não,Não,Não,Não,Sim,Não,Não,Não,Não,,2,2,3,3,3,1 - Pouco,2,3,2,4,4,4,4,4,4,4,2,2,1 - Pouco,2,2,2,5 - Muito,5 - Muito,5 - Muito,2,3,3,3,3,
540,Masculino,Parda,Não,63,Solteira/o,0,Católico,De esquerda,publica,ensino básico,militar,ensino básico,dona de casa,Ciências Sociais aplicadas,Arquitetura / urbanismo,Minas Gerais,Na capital,Pública Federal,Universidade,32,6,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Sim,Não,Não,Sim,Sim,Não,Não,,5 - Muito,0 - Não atua,5 - Muito,2,4,2,2,4,0 - Não atua,4,4,5 - Muito,4,3,3,3,Não é ciência,Não é ciência,Não é ciência,3,1 - Pouco,1 - Pouco,4,5 - Muito,5 - Muito,4,2,2,3,3,
541,Masculino,Branca,Não,38,Casada/o,2,Católico,De esquerda,publica,ensino básico,trabalhador industrial,ensino básico,serviços técnicos,Ciências Humanas,Ciência política,Paraná,No interior,Pública Estadual,Universidade,9,3,Não,Sim,Não,Não,Não,Não,Sim,Não,Não,Sim,Não,Não,Não,Sim,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Não,Não,Não,Não,,5 - Muito,0 - Não atua,3,5 - Muito,4,5 - Muito,0 - Não atua,4,0 - Não atua,4,4,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,1 - Pouco,2,2,5 - Muito,2,2,5 - Muito,5 - Muito,5 - Muito,5 - Muito,4,5 - Muito,5 - Muito,5 - Muito,
542,Masculino,Branca,Não,56,Casada/o,2,Agnosticismo,De esquerda,particular,pós-graduação,educação,ensino médio,dona de casa,Ciências Exatas,Matemática,Minas Gerais,Na capital,Pública Federal,Universidade,29,6,Não,Não,Sim,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Não,Não,Sim,Não,Não,Não,,5 - Muito,0 - Não atua,4,0 - Não atua,3,3,4,5 - Muito,0 - Não atua,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,1 - Pouco,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,"Sou professor titular, escrevo artigos científicos, oriento mestrados e doutorados. Ainda assim, não sou docente permanente no curso de PG. Isto é resultado da avaliação da Capes, que incentiva a exclusão de pesquisadores menos ""produtivos"". "
543,Masculino,Prefiro não responder,Não,48,Solteira/o,0,Sem religião,De esquerda,particular,pós-graduação,educação,pós-graduação,serviços profissionais,Ciências Exatas,Matemática,Minas Gerais,Na capital,Pública Federal,Universidade,17,6,Não,Não,Não,Sim,Sim,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Não,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Não,,2,1 - Pouco,4,0 - Não atua,5 - Muito,5 - Muito,5 - Muito,5 - Muito,1 - Pouco,3,3,3,4,1 - Pouco,Não é ciência,1 - Pouco,Não é ciência,Não é ciência,Não é ciência,3,2,Não é ciência,Não é ciência,5 - Muito,5 - Muito,4,4,4,2,2,
544,Masculino,Branca,Não,47,União estável,2,Sem religião,De esquerda,particular,ensino superior,serviços profissionais,ensino médio,serviços técnicos,Ciências Sociais aplicadas,Comunicação social,São Paulo,Na capital,Privada com fins lucrativos,Universidade,22,5,Não,Sim,Não,Sim,Sim,Sim,Sim,Sim,Não,Sim,Sim,Não,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Não,Não,Não,Sim,Não,Não,Não,,3,0 - Não atua,5 - Muito,1 - Pouco,5 - Muito,5 - Muito,5 - Muito,5 - Muito,0 - Não atua,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,
547,Masculino,Branca,Não,66,Casada/o,3+,Católico,De centro,publica,ensino básico,serviços comerciais,ensino médio,dona de casa,Ciências da Saúde,Ciências médicas,Rio de Janeiro,Na capital,Privada sem fins lucrativos,Instituto de Pesquisa,8,4,Não,Não,Não,Não,Sim,Sim,Não,Não,Não,Não,Não,Não,Não,Sim,Não,Não,Sim,Sim,Sim,Não,Não,Não,Não,Sim,Sim,Não,Não,Não,Sim,Não,,0 - Não atua,1 - Pouco,3,1 - Pouco,5 - Muito,1 - Pouco,2,5 - Muito,1 - Pouco,5 - Muito,4,5 - Muito,5 - Muito,Não é ciência,Não é ciência,1 - Pouco,Não é ciência,Não é ciência,Não é ciência,1 - Pouco,Não é ciência,Não é ciência,5 - Muito,5 - Muito,5 - Muito,1 - Pouco,1 - Pouco,1 - Pouco,5 - Muito,5 - Muito,
548,Feminino,Branca,Não,55,Solteira/o,1,Sem religião,De esquerda,publica,ensino básico,trabalhador industrial,ensino básico,dona de casa,Ciências Humanas,Antropologia,Rio Grande do Sul,Na capital,Pública Federal,Universidade,16,6,Não,Não,Sim,Sim,Não,Sim,Não,Sim,Não,Sim,Não,Não,Não,Sim,Não,Não,Sim,Sim,Sim,Sim,Sim,Não,Sim,Não,Não,Não,Sim,Não,Não,Não,,5 - Muito,0 - Não atua,5 - Muito,1 - Pouco,5 - Muito,5 - Muito,3,5 - Muito,0 - Não atua,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,Não é ciência,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,
549,Masculino,Branca,Não,60,Solteira/o,0,Espiritismo,De centro,publica,ensino superior,militar,ensino superior,educação,Ciências da Saúde,Bioquímica,Rio Grande do Sul,Na capital,Pública Federal,Universidade,32,7,Não,Não,Sim,Não,Sim,Sim,Sim,Não,Sim,Não,Não,Não,Não,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Não,Não,Não,Não,,5 - Muito,0 - Não atua,2,3,5 - Muito,4,5 - Muito,5 - Muito,0 - Não atua,5 - Muito,4,4,5 - Muito,5 - Muito,5 - Muito,4,5 - Muito,4,4,5 - Muito,5 - Muito,4,5 - Muito,5 - Muito,5 - Muito,4,4,4,4,4,
